apartment,area,date,decoration,lift,location1,location2,location3,month,orientation,price,underground,unit,village
2室2厅1厨1卫,50,2019-09-25,简装,无,静安,南京西路,内环内,201909,南,500,近2号线南京西路站,100000,华业小区
2室1厅1厨1卫,67.44,2019-10-05,毛坯,有,松江,泗泾,外环外,201910,南,177.5,,26320,塘和家园德悦苑
1室1厅1厨1卫,48.66,2019-10-08,简装,无,嘉定,丰庄,中环至外环,201910,东 西,161,,33087,丰庄二村
2室1厅1厨1卫,54.81,2019-10-16,简装,无,浦东,世博,内环至中环,201910,南,296,近6号线东明路站,54005,上南七村
2室1厅1厨1卫,44.72,2019-10-17,简装,有,松江,新桥,外环外,201910,南,147,,32872,海派青城
2室2厅1厨1卫,84.11,2019-10-19,简装,无,奉贤,奉贤金汇,外环外,201910,南,177,,21044,金碧汇虹苑
1室1厅1厨1卫,35,2019-10-20,简装,无,普陀,甘泉宜川,内环至中环,201910,东南,210,,60000,子长小区
2室2厅1厨1卫,90.62,2019-11-01,简装,有,黄浦,打浦桥,内环内,201911,南,735,近4号线鲁班路站,81108,东晖花苑
2室1厅1厨1卫,58.39,2019-11-04,精装,有,长宁,中山公园,内环内,201911,西南,388,近3号线延安西路站,66450,友联大楼
1室0厅1厨1卫,34.89,2019-11-04,简装,无,杨浦,鞍山,内环内,201911,南,253,近8号线鞍山新村站,72514,鞍山四村第一小区
1室1厅1厨1卫,65.77,2019-11-04,精装,有,宝山,顾村,外环外,201911,南,227,近7号线潘广路站,34515,馨佳园(潘广路1765弄)
1室1厅1厨1卫,32.18,2019-11-06,简装,无,虹口,曲阳,内环内,201911,南,178,近8号线曲阳路站,55314,大二小区
1室1厅0厨1卫,36.11,2019-11-06,简装,无,杨浦,鞍山,内环内,201911,南,249,近8号线鞍山新村站,68956,鞍山四村第一小区
3室1厅1厨1卫,80.82,2019-11-09,简装,无,奉贤,西渡,外环外,201911,南,155,,19179,闸园新村
2室1厅1厨1卫,49.56,2019-11-10,简装,无,虹口,曲阳,内环内,201911,南,325,近10号线(新江湾城-虹桥火车站)邮电新村站,65578,祥东小区(虹口)
2室1厅1厨1卫,53,2019-11-12,简装,无,奉贤,西渡,外环外,201911,南,138,近5号线西渡站,26038,鸿宝一村(南区)
1室1厅1厨1卫,51.37,2019-11-13,精装,无,宝山,共富,中环至外环,201911,南,183,近1号线共富新村站,35624,共富一村
2室1厅0厨1卫,51.01,2019-11-15,简装,无,浦东,世博,内环至中环,201911,南,293,近7号线耀华路站,57440,上南五村
2室1厅1厨1卫,58.4,2019-11-17,精装,无,长宁,中山公园,内环内,201911,南,450,近2号线中山公园站,77055,文汇小区(长宁)
1室1厅1厨1卫,37.48,2019-11-18,简装,无,杨浦,鞍山,内环内,201911,南,250,近8号线鞍山新村站,66703,鞍山四村第一小区
2室0厅1厨1卫,54.93,2019-11-18,精装,无,黄浦,五里桥,内环内,201911,南 东,386,近13号线世博会博物馆站,70272,桥一小区
2室2厅1厨1卫,107.02,2019-11-23,简装,有,黄浦,打浦桥,内环内,201911,东 南,785,近4号线鲁班路站,73351,东晖花苑
1室1厅1厨1卫,53.22,2019-11-28,简装,无,闵行,金虹桥,内环至中环,201911,南,345,,64826,古北首席
1室1厅1厨1卫,29.47,2019-11-30,简装,无,浦东,塘桥,内环内,201911,南,210,近4号线蓝村路站,71259,文兰小区
2室2厅0厨1卫,87.49,2019-12-02,毛坯,无,奉贤,西渡,外环外,201912,南 北,195,近5号线西渡站,22289,紫菊新苑
1室1厅1厨1卫,56.1,2019-12-06,毛坯,无,浦东,张江,中环至外环,201912,南,265,近13号线张江路站,47238,川杨新苑(六期)
1室1厅1厨1卫,62.7,2019-12-08,简装,有,浦东,花木,内环内,201912,北,250,近2号线龙阳路站,39873,新领地
2室1厅1厨1卫,73.88,2019-12-13,简装,无,杨浦,五角场,中环至外环,201912,南,359,近3号线江湾镇站,48593,仁德路152弄
2室1厅1厨1卫,45.62,2019-12-15,毛坯,无,长宁,中山公园,内环至中环,201912,南,280,近2号线娄山关路站,61377,锦屏小区
1室1厅1厨1卫,44.72,2019-12-15,精装,有,黄浦,打浦桥,内环内,201912,南,380,近4号线鲁班路站,84974,南园小区
2室0厅0厨1卫,72.12,2019-12-15,简装,有,长宁,仙霞,内环至中环,201912,南,395,近2号线威宁路站,54770,茅台新苑
1室1厅1厨1卫,43.39,2019-12-21,毛坯,无,嘉定,江桥,外环外,201912,南,140,,32266,恒嘉花园
1室0厅1厨1卫,31.04,2019-12-23,简装,无,虹口,曲阳,内环内,201912,南,215,近8号线曲阳路站,69266,西南小区
2室1厅1厨1卫,51.72,2019-12-25,简装,无,徐汇,斜土路,内环内,201912,南 北,375,近9号线嘉善路站,72506,大木小区
2室2厅1厨1卫,81.44,2019-12-26,简装,无,宝山,高境,中环至外环,201912,北 南,398,,48871,嘉骏花苑
2室1厅1厨1卫,48.52,2020-01-01,简装,无,宝山,高境,中环至外环,202001,南,195,近3号线殷高西路站,40190,吉浦路615弄
1室1厅1厨1卫,54.09,2020-01-04,精装,无,普陀,长征,中环至外环,202001,南 北,283,近13号线祁连山南路站,52321,金江家园
2室1厅1厨1卫,62.58,2020-01-10,简装,有,奉贤,海湾,外环外,202001,南,112,,17898,绿地香颂(奉贤)(公寓)
2室0厅1厨1卫,45.35,2020-01-12,简装,无,杨浦,周家嘴路,内环内,202001,南,275,近12号线宁国路站,60640,长阳路2330号
1室1厅1厨1卫,36.53,2020-01-19,简装,无,宝山,高境,中环至外环,202001,南,165,近3号线殷高西路站,45169,吉浦路615弄
1室1厅1厨1卫,50.46,2020-02-27,简装,无,浦东,三林,中环至外环,202002,南 北,255,近6号线灵岩南路站,50536,凌兆新村(上浦路202弄)
1室0厅1厨1卫,33.33,2020-02-29,简装,无,杨浦,控江路,内环至中环,202002,南,160,近8号线延吉中路站,48005,敦化路3弄
1室1厅0厨1卫,46.74,2020-02-29,简装,无,宝山,张庙,中环至外环,202002,南,175,,37442,泗塘七村
2室1厅0厨1卫,81,2020-03-01,精装,有,闵行,颛桥,外环外,202003,西南,421,近5号线颛桥站,51976,众众德尚世嘉
2室0厅1厨1卫,44.17,2020-03-02,简装,无,虹口,曲阳,内环内,202003,东 西,245,近8号线四平路站,55468,玉田新村
2室1厅1厨1卫,67.74,2020-03-04,简装,无,杨浦,中原,中环至外环,202003,南,358,近8号线翔殷路站,52850,翔殷四村
2室1厅1厨1卫,78.43,2020-03-06,精装,有,浦东,康桥,外环外,202003,南,286,,36466,康桥月苑
2室2厅1厨1卫,86.3,2020-03-09,毛坯,暂无数据,嘉定,嘉定老城,外环外,202003,南 北,289,,33488,景河名苑
2室1厅1厨1卫,72.58,2020-03-11,简装,有,静安,曹家渡,内环内,202003,南,600,,82668,锦安公寓
2室1厅1厨1卫,54.06,2020-03-13,简装,无,嘉定,嘉定老城,外环外,202003,南,148,,27377,李园一村
1室1厅1厨1卫,41.65,2020-03-13,简装,无,虹口,凉城,中环至外环,202003,南,216,近3号线大柏树站,51861,凉城二村
2室2厅1厨1卫,85.76,2020-03-14,精装,有,闵行,古美,中环至外环,202003,南,635,,74044,晶杰苑
2室1厅1厨1卫,75.89,2020-03-15,简装,无,浦东,川沙,外环外,202003,南,190,,25037,百欣苑
2室2厅1厨2卫,100.08,2020-03-15,精装,无,闵行,莘庄,外环外,202003,南,475,近5号线春申路站,47463,春申府邸
2室1厅1厨1卫,76.2,2020-03-15,毛坯,有,浦东,杨思前滩,内环至中环,202003,南,385,,50525,三林世博家园(大道站路94弄)
2室1厅1厨1卫,87.62,2020-03-16,简装,有,闵行,老闵行,外环外,202003,南 北,448,近5号线东川路站,51130,凤凰景苑
2室1厅1厨1卫,64.15,2020-03-16,简装,无,普陀,武宁,内环内,202003,南,360,近3号线金沙江路站,56119,江南新村(普陀)
2室0厅0厨1卫,49.08,2020-03-16,简装,无,杨浦,控江路,内环内,202003,南,286,近8号线江浦路站,58273,凤城三村
1室0厅1厨1卫,31.88,2020-03-19,简装,无,静安,阳城,内环至中环,202003,南,168,,52698,万荣小区
2室2厅1厨1卫,92.9,2020-03-19,精装,有,松江,九亭,外环外,202003,南 北,390,,41981,摩卡小城
1室1厅1厨1卫,53.36,2020-03-20,毛坯,有,宝山,顾村,外环外,202003,南,216,近7号线刘行站,40480,馨佳园(菊盛路851弄)
2室2厅1厨1卫,73.76,2020-03-21,简装,无,闵行,古美,中环至外环,202003,南,355,近12号线虹莘路站,48130,平阳三村
2室1厅0厨1卫,59.03,2020-03-21,简装,无,杨浦,中原,中环至外环,202003,南,300,近8号线市光路站,50822,市光四村
1室1厅1厨1卫,46.02,2020-03-21,精装,无,长宁,中山公园,内环内,202003,南,344,近3号线延安西路站,74751,三泾南宅
2室1厅1厨1卫,49.4,2020-03-22,简装,无,浦东,金桥,中环至外环,202003,南,275,近6号线博兴路站,55669,沪南船舶小区
1室1厅1厨1卫,44.12,2020-03-22,精装,无,浦东,洋泾,内环内,202003,南,255,近6号线北洋泾路站,57797,阳二小区
1室1厅1厨1卫,34.26,2020-04-07,精装,无,浦东,塘桥,内环内,202004,南,218,近4号线塘桥站,63632,浦建小区
2室1厅1厨1卫,107.46,2019-05-19,精装,有,浦东,陆家嘴,内环内,201905,东,636,近2号线东昌路站,59185,东昌大楼
2室2厅1厨1卫,102.42,2019-07-19,简装,有,宝山,淞南,中环至外环,201907,南,475,,46378,宝景苑
1室1厅1厨1卫,41.37,2019-08-01,精装,无,长宁,中山公园,内环内,201908,南,248,近13号线隆德路站,59947,华秀小区
2室1厅1厨1卫,54.08,2019-08-03,精装,无,虹口,凉城,内环至中环,201908,南,283,近3号线虹口足球场站,52330,宏苑小区
3室2厅1厨2卫,127.83,2019-08-29,精装,有,宝山,大华,内环至中环,201908,南 北,718,,56169,枫庭丽苑
2室1厅1厨1卫,68.47,2019-09-03,简装,无,嘉定,丰庄,中环至外环,201909,南,272,近13号线丰庄站,39726,丰庄十四街坊
1室1厅1厨1卫,62,2019-02-25,精装,有,浦东,张江,内环至中环,201902,南,418,近2号线广兰路站,67420,城市经典四期高迪
4室2厅1厨3卫,198.47,2019-05-23,精装,有,徐汇,龙华,内环至中环,201905,东 南,2370,近11号线(嘉定北-迪士尼)龙华站,119414,中信君廷
1室1厅1厨1卫,32.82,2019-06-03,精装,无,虹口,凉城,内环至中环,201906,北 南,170,近3号线大柏树站,51798,灵新小区
3室2厅1厨1卫,128.28,2019-06-04,简装,有,静安,西藏北路,内环内,201906,东 西 北,700,近8号线西藏北路站,54569,广盛公寓
3室1厅1厨2卫,110.03,2019-06-24,精装,有,奉贤,南桥,,201906,南,275,,24994,正阳世纪星城米兰风尚
1室1厅1厨1卫,42.75,2019-07-14,精装,有,普陀,真如,内环至中环,201907,南 北,248,近11号线(嘉定北-迪士尼)真如站,58012,水塘小区
1室1厅1厨1卫,43.69,2019-07-17,精装,无,静安,彭浦,中环至外环,201907,南,185,近1号线彭浦新村站,42344,三泉路332弄
3室2厅1厨3卫,224.75,2019-07-27,精装,有,静安,西藏北路,内环内,201907,南,2680,近8号线曲阜路站,119244,华侨城苏河湾
2室2厅1厨1卫,86.62,2019-08-06,精装,有,嘉定,南翔,外环外,201908,南,415,,47911,金地格林世界(高尔夫公馆)
2室2厅1厨2卫,103.67,2019-08-11,精装,有,徐汇,徐家汇,内环内,201908,东南,1230,近1号线徐家汇站,118646,东方曼哈顿
2室1厅1厨1卫,74,2019-08-14,精装,无,嘉定,南翔,外环外,201908,南,268,,36217,虹翔公寓
2室2厅1厨1卫,93,2019-08-16,精装,无,金山,张堰,外环外,201908,南,137,,14732,绿地金卫新家园（东区）
1室0厅1厨1卫,32.7,2019-09-02,精装,无,浦东,陆家嘴,内环内,201909,南,344,近9号线商城路站,105199,东园一村
3室2厅1厨1卫,92.72,2019-09-02,简装,有,浦东,川沙,外环外,201909,南 北,420,,45298,鼎鑫名流世家
2室2厅1厨1卫,96.44,2019-09-10,简装,无,奉贤,南桥,外环外,201909,南,155,,16073,江海二村(奉贤)
2室1厅1厨1卫,72.86,2019-09-10,精装,有,黄浦,世博滨江,内环至中环,201909,南,798,近4号线西藏南路站,109526,雾晓大楼
2室2厅1厨1卫,79.37,2019-09-14,精装,有,嘉定,嘉定新城,外环外,201909,南,310,近11号线(嘉定北-迪士尼)白银路站,39058,新城金郡
4室2厅1厨1卫,199.18,2019-09-16,精装,无,闵行,浦江,外环外,201909,南,1078,,54122,新浦江城(江栀路350弄)
2室1厅1厨1卫,68.82,2019-09-17,简装,无,浦东,洋泾,,201909,南,595,近6号线德平路站,86458,崮山小区四街坊
3室1厅1厨1卫,81.23,2019-09-20,精装,无,嘉定,南翔,外环外,201909,南,298,,36686,银翔新村
2室1厅1厨2卫,108.4,2019-09-21,精装,有,虹口,临平路,内环内,201909,南,740,近4号线临平路站,68266,香港丽园
2室1厅1厨1卫,89.07,2019-09-22,毛坯,无,浦东,宣桥,外环外,201909,南 北,188,,21107,欣春苑
2室2厅1厨1卫,82.66,2019-09-23,精装,无,浦东,临港新城,外环外,201909,南,260,,31455,宜浩佳园
2室1厅1厨1卫,56.02,2019-09-28,精装,无,普陀,真如,内环至中环,201909,南,279,,49804,真西新村第二小区
2室1厅1厨1卫,71,2019-09-29,精装,无,宝山,大华,内环至中环,201909,南,399,近7号线大华三路站,56198,大华一村
2室1厅1厨1卫,68.48,2019-10-03,精装,有,长宁,新华路,内环内,201910,南,499,近3号线虹桥路站,72868,虹南大楼
2室0厅1厨1卫,43.05,2019-10-08,精装,无,静安,不夜城,内环内,201910,南,268,,62254,共和新路710弄
2室1厅1厨1卫,48.78,2019-10-08,精装,无,静安,南京西路,内环内,201910,南,540,近2号线静安寺站,110702,爱文坊
3室1厅1厨1卫,84.53,2019-10-09,简装,有,杨浦,鞍山,内环内,201910,东 南,565,近8号线鞍山新村站,66841,恒阳花苑
3室2厅1厨2卫,108,2019-10-09,精装,无,松江,九亭,外环外,201910,南 北,439,,40649,奥林匹克花园
3室1厅1厨1卫,82.79,2019-10-11,简装,无,奉贤,南桥,外环外,201910,南,128,,15461,江海新村
2室1厅1厨1卫,86.7,2019-10-11,简装,无,宝山,月浦,外环外,201910,南 北,258,近3号线江杨北路站,29758,富锦苑
2室2厅1厨1卫,79.56,2019-10-17,简装,有,黄浦,世博滨江,内环至中环,201910,南,570,近4号线鲁班路站,71645,中南公寓
2室2厅1厨1卫,116.29,2019-10-17,精装,有,浦东,洋泾,内环内,201910,南,885,近6号线北洋泾路站,76103,华阳苑
3室2厅1厨1卫,87.33,2019-10-19,精装,无,松江,莘闵别墅,外环外,201910,南 北,288,,32979,新水桥公寓
2室1厅1厨1卫,53.43,2019-10-20,简装,无,宝山,月浦,外环外,201910,南 北,156,近3号线江杨北路站,29198,四元路20弄
2室1厅1厨1卫,57.3,2019-10-20,其他,无,普陀,桃浦,外环外,201910,南,224,近11号线(嘉定北-迪士尼)桃浦新村站,39093,桃浦十村（紫腾苑小区白丽路701弄）
3室2厅1厨2卫,130.49,2019-10-24,精装,有,松江,松江老城,外环外,201910,南,418,,32034,维罗纳贵都
2室2厅1厨1卫,102.54,2019-10-26,简装,有,闵行,颛桥,外环外,201910,南,415,,40473,今天花园
3室2厅1厨1卫,96.62,2019-10-26,精装,有,宝山,大华,中环至外环,201910,南 北,575,,59512,中环一号(三期)
2室1厅1厨1卫,59.74,2019-10-27,精装,无,徐汇,龙华,内环至中环,201910,南,310,,51892,俞三小区
3室2厅1厨1卫,98,2019-10-28,精装,有,闵行,老闵行,外环外,201910,南,425,,43368,万科公园大道
2室1厅1厨1卫,61.31,2019-10-28,简装,无,浦东,南码头,内环至中环,201910,南,295,近7号线杨高南路站,48117,锦南浦三小区
3室1厅1厨1卫,87.43,2019-10-28,简装,无,奉贤,南桥,外环外,201910,南,190,,21732,育秀九区
3室2厅1厨1卫,89.46,2019-10-28,精装,有,浦东,三林,中环至外环,201910,南,635,近11号线(花桥-迪士尼)浦三路站,70982,浦发御园
2室2厅1厨2卫,117.57,2019-11-02,精装,有,闵行,莘庄,外环外,201911,南,425,,36149,上海康城
2室1厅1厨1卫,89.16,2019-11-06,简装,无,浦东,惠南,外环外,201911,南 北,175,,19628,德盈佳园
3室2厅1厨1卫,121.31,2019-11-07,精装,有,浦东,南码头,内环至中环,201911,南 北,820,近6号线上海儿童医学中心站,67596,东方城市花园(二期)
2室2厅1厨1卫,71.75,2019-11-10,精装,无,普陀,长风,内环至中环,201911,南,450,近13号线大渡河路站,62718,北巷小区
3室2厅1厨1卫,91.8,2019-11-11,精装,有,嘉定,江桥,外环外,201911,南 北,352,,38345,中房公寓
2室1厅1厨1卫,58.48,2019-11-13,精装,无,宝山,高境,中环至外环,201911,南,272,,46512,逸仙二村
3室2厅1厨1卫,103.28,2019-11-13,毛坯,无,闵行,莘庄,外环外,201911,南 北,648,,62743,莘梓苑
2室1厅1厨1卫,57.06,2019-11-14,简装,无,静安,彭浦,中环至外环,201911,南,278,,48721,恒安小区
2室1厅1厨1卫,50.47,2019-11-16,精装,无,静安,大宁,内环至中环,201911,南 北,370,近1号线延长路站,73311,童家浜小区
1室1厅1厨1卫,39.27,2019-11-27,简装,无,普陀,长风,内环至中环,201911,南,215,近13号线大渡河路站,54750,星风花苑
2室1厅1厨1卫,68.46,2019-11-30,简装,无,静安,大宁,内环至中环,201911,南,375,近1号线延长路站,54777,上大东村
2室2厅1厨1卫,77.09,2019-12-01,精装,无,宝山,大华,中环至外环,201912,东 西,430,近7号线大场镇站,55779,梧桐城邦(二期)
3室1厅1厨1卫,91.65,2019-12-03,精装,暂无数据,徐汇,徐汇滨江,内环至中环,201912,南,570,近11号线(嘉定北-迪士尼)龙耀路站,62194,滨江小区
4室2厅1厨2卫,120,2019-12-04,精装,有,松江,泗泾,外环外,201912,南 北,575,,47917,金地玺湾
2室2厅1厨1卫,93.96,2019-12-04,精装,有,普陀,万里,内环至中环,201912,南,599,近7号线新村路站,63751,中浩云花园
3室2厅1厨2卫,108.32,2019-12-07,精装,有,长宁,中山公园,内环内,201912,南,695,近3号线延安西路站,64162,虹桥向日葵公寓
4室3厅1厨2卫,93.59,2019-12-07,精装,有,松江,新桥,外环外,201912,西北,246,近新桥站,26285,新桥首府
2室1厅1厨1卫,56.07,2019-12-08,精装,无,宝山,月浦,外环外,201912,南,182,,32460,月浦十村
2室1厅1厨1卫,78.57,2019-12-09,精装,有,嘉定,嘉定新城,外环外,201912,南,325,,41365,安高东方御府
1室1厅1厨1卫,50.77,2019-12-09,简装,无,闵行,莘庄,外环外,201912,南,248,,48848,绿梅三村
1室2厅1厨2卫,69.57,2019-12-09,精装,有,长宁,古北,内环至中环,201912,南,616,近10号线(新江湾城-虹桥火车站)宋园路站,88544,古北嘉年华庭
2室1厅1厨1卫,72.69,2019-12-09,简装,无,闵行,龙柏,中环至外环,201912,南,405,近10号线(新江湾城-航中路)龙柏新村站,55717,龙柏三村
3室1厅1厨1卫,94.92,2019-12-11,简装,无,奉贤,南桥,,201912,南,215,,22651,育秀六区
2室1厅1厨1卫,71.4,2019-12-14,精装,无,嘉定,丰庄,中环至外环,201912,南,315,近13号线丰庄站,44118,金丰新村
2室2厅1厨1卫,90.35,2019-12-15,精装,暂无数据,嘉定,安亭,外环外,201912,南,242,,26785,西上海御庭
3室2厅1厨1卫,81.86,2019-12-20,精装,无,浦东,临港新城,外环外,201912,南 北,216,,26387,绿地东岸涟城
5室3厅1厨2卫,201.11,2019-12-20,精装,有,浦东,花木,内环内,201912,南,1418,近2号线世纪公园站,70509,建华新苑
2室1厅1厨1卫,56.06,2019-12-28,精装,无,浦东,高行,中环至外环,201912,南,239,近12号线金京路站,42633,华高一村
2室2厅1厨1卫,81.57,2019-12-29,精装,无,浦东,金桥,中环至外环,201912,南,480,近12号线杨高北路站,58846,巨峰家苑(公寓)
