263#34715元/平米#浦江馨都#闵行 浦江 外环外#近浦江线浦航路站#房屋户型2室1厅1厨1卫#建筑面积75.76㎡#房屋朝向南 北#装修情况精装#配备电梯有
395#115498元/平米#潍坊九村#浦东 潍坊 内环内#近4号线浦电路站#房屋户型1室1厅1厨1卫#建筑面积34.2㎡#房屋朝向南#装修情况简装#配备电梯无
180#51239元/平米#广中扩大小区#虹口 凉城 内环至中环#近3号线大柏树站#房屋户型1室1厅1厨1卫#建筑面积35.13㎡#房屋朝向南#装修情况简装#配备电梯无
258#32767元/平米#朗诗未来树#浦东 祝桥 外环外##房屋户型3室2厅1厨1卫#建筑面积78.74㎡#房屋朝向南#装修情况毛坯#配备电梯无
246#22944元/平米#浦南园#奉贤 南桥 外环外##房屋户型2室2厅1厨2卫#建筑面积107.22㎡#房屋朝向南#装修情况精装#配备电梯无
225#42948元/平米#黎安二村(北区)#闵行 莘庄 ##房屋户型1室1厅1厨1卫#建筑面积52.39㎡#房屋朝向南#装修情况简装#配备电梯无
245#43058元/平米#银都新村(8至10区)#闵行 颛桥 外环外#近5号线银都路站#房屋户型2室1厅1厨1卫#建筑面积56.9㎡#房屋朝向南 北#装修情况简装#配备电梯无
252#48156元/平米#绿园一村#长宁 北新泾 中环至外环#近2号线淞虹路站#房屋户型1室1厅1厨1卫#建筑面积52.33㎡#房屋朝向南 北#装修情况简装#配备电梯无
188#34528元/平米#瑞和苑#浦东 周浦 外环外##房屋户型1室1厅1厨1卫#建筑面积54.45㎡#房屋朝向南#装修情况毛坯#配备电梯有
205#27374元/平米#聚缘北庭#闵行 浦江 外环外##房屋户型2室1厅1厨1卫#建筑面积74.89㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
355#37201元/平米#上海源花城#松江 九亭 外环外##房屋户型2室2厅1厨1卫#建筑面积95.43㎡#房屋朝向南#装修情况精装#配备电梯有
890#81547元/平米#天山河畔花园#长宁 天山 内环至中环#近2号线威宁路站#房屋户型2室2厅1厨2卫#建筑面积109.14㎡#房屋朝向南#装修情况简装#配备电梯有
217#29820元/平米#留水园#青浦 盈浦 外环外#近17号线漕盈路站#房屋户型3室1厅1厨1卫#建筑面积72.77㎡#房屋朝向南#装修情况精装#配备电梯无
490#59888元/平米#民庆家园#杨浦 中原 中环至外环##房屋户型2室1厅1厨1卫#建筑面积81.82㎡#房屋朝向南#装修情况简装#配备电梯有
380#42008元/平米#绿地蔷薇九里(公寓)#松江 松江大学城 外环外##房屋户型3室2厅1厨1卫#建筑面积90.46㎡#房屋朝向南#装修情况精装#配备电梯有
246#31430元/平米#浦江丽都#闵行 浦江 外环外#近浦江线闵瑞路站#房屋户型2室1厅1厨1卫#建筑面积78.27㎡#房屋朝向南 北#装修情况简装#配备电梯有
161#32992元/平米#桃浦三村石榴苑#普陀 桃浦 外环外#近11号线(花桥-三林)桃浦新村站#房屋户型1室1厅1厨1卫#建筑面积48.8㎡#房屋朝向南#装修情况毛坯#配备电梯无
850#72812元/平米#汇丽花园#普陀 长寿路 内环内#近13号线武宁路站#房屋户型2室2厅1厨1卫#建筑面积116.74㎡#房屋朝向南#装修情况精装#配备电梯有
690#64850元/平米#佳信徐汇公寓#徐汇 万体馆 内环至中环#近3号线漕溪路站#房屋户型2室2厅1厨1卫#建筑面积106.4㎡#房屋朝向南#装修情况精装#配备电梯有
435#49909元/平米#中海御景熙岸(公寓)#浦东 三林 外环外##房屋户型2室2厅1厨1卫#建筑面积87.16㎡#房屋朝向南#装修情况精装#配备电梯有
192#29162元/平米#祥龙小区#青浦 夏阳 外环外#近17号线青浦新城站#房屋户型3室1厅1厨1卫#建筑面积65.84㎡#房屋朝向南#装修情况简装#配备电梯无
1120#85230元/平米#龙兆苑#徐汇 龙华 内环至中环#近3号线龙漕路站#房屋户型3室2厅1厨2卫#建筑面积131.41㎡#房屋朝向南#装修情况精装#配备电梯有
169#16210元/平米#丽泽兰馨苑#浦东 书院镇 外环外##房屋户型2室2厅1厨1卫#建筑面积104.26㎡#房屋朝向南#装修情况精装#配备电梯无
313#39706元/平米#万业梦立方#松江 泗泾 外环外##房屋户型2室2厅1厨1卫#建筑面积78.83㎡#房屋朝向南#装修情况精装#配备电梯有
1476#109994元/平米#徐汇苑#徐汇 龙华 内环至中环#近11号线(花桥-三林)上海游泳馆站#房屋户型2室2厅1厨2卫#建筑面积134.19㎡#房屋朝向南#装修情况精装#配备电梯有
390#108364元/平米#凯欣豪园#长宁 中山公园 内环内#近2号线中山公园站#房屋户型1室0厅1厨1卫#建筑面积35.99㎡#房屋朝向南#装修情况精装#配备电梯有
215#24977元/平米#贝港花苑#奉贤 南桥 外环外##房屋户型3室1厅1厨2卫#建筑面积86.08㎡#房屋朝向南#装修情况精装#配备电梯无
178#53087元/平米#桂巷新村#普陀 长风 内环至中环##房屋户型1室0厅1厨1卫#建筑面积33.53㎡#房屋朝向南 北#装修情况精装#配备电梯无
425#66087元/平米#云舫小区#虹口 北外滩 内环内#近4号线大连路站#房屋户型2室1厅1厨1卫#建筑面积64.31㎡#房屋朝向西南#装修情况精装#配备电梯有
1200#69809元/平米#四季园#徐汇 徐家汇 内环内#近7号线肇嘉浜路站#房屋户型3室2厅1厨2卫#建筑面积171.9㎡#房屋朝向西南#装修情况简装#配备电梯有
835#86404元/平米#武夷花园#长宁 中山公园 内环内#近3号线延安西路站#房屋户型2室2厅1厨1卫#建筑面积96.64㎡#房屋朝向南#装修情况精装#配备电梯有
350#62002元/平米#天安豪园#闵行 静安新城 中环至外环#近9号线星中路站#房屋户型1室1厅1厨1卫#建筑面积56.45㎡#房屋朝向南#装修情况精装#配备电梯有
320#33766元/平米#万业紫辰苑#宝山 杨行 外环外##房屋户型2室2厅1厨2卫#建筑面积94.77㎡#房屋朝向南#装修情况简装#配备电梯有
137#39470元/平米#阳景小区#静安 彭浦 中环至外环##房屋户型1室1厅0厨1卫#建筑面积34.71㎡#房屋朝向南#装修情况简装#配备电梯无
410#80551元/平米#乐山一村#徐汇 徐家汇 内环内#近10号线(新江湾城-虹桥火车站)交通大学站#房屋户型1室1厅1厨1卫#建筑面积50.9㎡#房屋朝向南#装修情况简装#配备电梯有
390#48726元/平米#嘉骏花苑#宝山 高境 中环至外环##房屋户型2室2厅1厨1卫#建筑面积80.04㎡#房屋朝向南#装修情况简装#配备电梯无
899#79382元/平米#华浩苑#黄浦 蓬莱公园 内环内#近8号线陆家浜路站#房屋户型2室1厅1厨1卫#建筑面积113.25㎡#房屋朝向南 北#装修情况精装#配备电梯有
179#51290元/平米#控江东三村#杨浦 黄兴公园 内环至中环#近8号线延吉中路站#房屋户型1室0厅1厨1卫#建筑面积34.9㎡#房屋朝向南#装修情况简装#配备电梯无
945#70612元/平米#康健丽都#闵行 古美 中环至外环##房屋户型3室2厅1厨2卫#建筑面积133.83㎡#房屋朝向南#装修情况精装#配备电梯有
280#33314元/平米#美兰湖颐景园#宝山 罗店 外环外#近7号线罗南新村站#房屋户型2室2厅1厨1卫#建筑面积84.05㎡#房屋朝向南 北#装修情况精装#配备电梯无
1830#88121元/平米#仁恒河滨城(一期)#浦东 联洋 内环内##房屋户型4室2厅1厨2卫#建筑面积207.67㎡#房屋朝向南#装修情况精装#配备电梯有
470#55295元/平米#保利金爵公寓#浦东 唐镇 外环外##房屋户型3室1厅1厨1卫#建筑面积85㎡#房屋朝向南#装修情况精装#配备电梯有
269#47485元/平米#新高苑(二期)#浦东 高行 ##房屋户型1室1厅1厨1卫#建筑面积56.65㎡#房屋朝向南#装修情况毛坯#配备电梯有
308#35116元/平米#金地自在城(二期)#松江 泗泾 外环外##房屋户型2室2厅1厨1卫#建筑面积87.71㎡#房屋朝向南#装修情况精装#配备电梯有
328#42117元/平米#绿地新江桥城#嘉定 江桥 外环外##房屋户型2室1厅1厨1卫#建筑面积77.88㎡#房屋朝向南#装修情况精装#配备电梯有
540#81707元/平米#金桂小区#浦东 花木 内环内#近2号线世纪公园站#房屋户型2室1厅1厨1卫#建筑面积66.09㎡#房屋朝向南#装修情况精装#配备电梯无
880#63843元/平米#绿缘公寓#浦东 花木 内环内#近2号线世纪公园站#房屋户型2室2厅1厨2卫#建筑面积137.84㎡#房屋朝向东南#装修情况精装#配备电梯有
335#42406元/平米#万科琥珀郡园#宝山 罗店 外环外#近7号线罗南新村站#房屋户型2室1厅1厨1卫#建筑面积79㎡#房屋朝向南#装修情况简装#配备电梯有
255#30547元/平米#合景叠翠峰苑#嘉定 菊园新区 外环外#近11号线(嘉定北-迪士尼)嘉定西站#房屋户型2室2厅1厨1卫#建筑面积83.48㎡#房屋朝向南#装修情况精装#配备电梯有
249#42924元/平米#共康四村#静安 彭浦 中环至外环##房屋户型2室1厅1厨1卫#建筑面积58.01㎡#房屋朝向南 北#装修情况简装#配备电梯无
355#64805元/平米#长丰坊#徐汇 康健 内环至中环##房屋户型2室1厅1厨1卫#建筑面积54.78㎡#房屋朝向南#装修情况毛坯#配备电梯无
328#39763元/平米#金地褐石苑#松江 泗泾 #近9号线泗泾站#房屋户型2室2厅1厨1卫#建筑面积82.49㎡#房屋朝向南#装修情况精装#配备电梯有
520#49477元/平米#康泰新城#宝山 大华 内环至中环##房屋户型3室2厅1厨1卫#建筑面积105.1㎡#房屋朝向南#装修情况精装#配备电梯无
215#27970元/平米#聚缘南庭#闵行 浦江 外环外##房屋户型2室1厅1厨1卫#建筑面积76.87㎡#房屋朝向南#装修情况毛坯#配备电梯有
320#53281元/平米#金杨二街坊#浦东 金杨 内环至中环#近6号线云山路站#房屋户型2室1厅1厨1卫#建筑面积60.06㎡#房屋朝向南#装修情况精装#配备电梯无
610#83562元/平米#中瑞公寓#徐汇 田林 内环至中环#近3号线宜山路站#房屋户型2室1厅1厨1卫#建筑面积73㎡#房屋朝向南#装修情况精装#配备电梯有
2650#146904元/平米#嘉御庭#徐汇 建国西路 内环内##房屋户型3室2厅1厨3卫#建筑面积180.39㎡#房屋朝向南 北#装修情况精装#配备电梯有
310#69726元/平米#花苑村紫竹园#徐汇 康健 内环至中环##房屋户型1室1厅1厨1卫#建筑面积44.46㎡#房屋朝向南 西#装修情况精装#配备电梯无
706#70061元/平米#阳光美景城#闵行 古美 中环至外环#近1号线锦江乐园站#房屋户型2室2厅1厨1卫#建筑面积100.77㎡#房屋朝向南#装修情况精装#配备电梯有
315#36287元/平米#丽江佳苑#嘉定 江桥 外环外##房屋户型2室1厅1厨1卫#建筑面积86.81㎡#房屋朝向南#装修情况简装#配备电梯有
84#26136元/平米#巨龙台湾城#奉贤 西渡 外环外#近5号线南延伸段西渡站#房屋户型1室1厅1厨1卫#建筑面积32.14㎡#房屋朝向东#装修情况简装#配备电梯无
179#30953元/平米#红旗四街坊#闵行 老闵行 外环外##房屋户型2室1厅1厨1卫#建筑面积57.83㎡#房屋朝向南#装修情况精装#配备电梯无
249#35250元/平米#沙田公寓#浦东 川沙 外环外#近2号线华夏东路站#房屋户型2室1厅1厨1卫#建筑面积70.64㎡#房屋朝向南#装修情况精装#配备电梯无
425#45857元/平米#聚丰景都#宝山 上大 中环至外环##房屋户型2室2厅1厨1卫#建筑面积92.68㎡#房屋朝向南 北#装修情况精装#配备电梯有
280#61364元/平米#上南二村#浦东 世博 内环至中环#近7号线耀华路站#房屋户型2室1厅1厨1卫#建筑面积45.63㎡#房屋朝向南#装修情况简装#配备电梯无
388#41761元/平米#绿地清猗园(威廉公馆)#嘉定 南翔 外环外#近11号线(花桥-三林)南翔站#房屋户型2室2厅1厨1卫#建筑面积92.91㎡#房屋朝向南 北#装修情况精装#配备电梯有
113#20872元/平米#解放新村#奉贤 南桥 外环外##房屋户型2室1厅1厨1卫#建筑面积54.14㎡#房屋朝向北 南#装修情况简装#配备电梯无
720#59475元/平米#上海春城#闵行 春申 外环外##房屋户型3室2厅1厨2卫#建筑面积121.06㎡#房屋朝向南#装修情况简装#配备电梯有
490#61435元/平米#世华锦城#浦东 三林 内环至中环#近8号线杨思站#房屋户型2室1厅1厨1卫#建筑面积79.76㎡#房屋朝向南#装修情况简装#配备电梯无
313#68044元/平米#圣天地酒店式公寓#普陀 长寿路 内环内#近7号线长寿路站#房屋户型1室0厅1厨1卫#建筑面积46㎡#房屋朝向东#装修情况精装#配备电梯有
290#50295元/平米#古美小区#闵行 古美 中环至外环#近12号线虹梅路站#房屋户型2室1厅1厨1卫#建筑面积57.66㎡#房屋朝向南#装修情况简装#配备电梯无
530#54259元/平米#三花现代城(二期香梅苑)#宝山 高境 中环至外环##房屋户型2室2厅1厨1卫#建筑面积97.68㎡#房屋朝向南#装修情况简装#配备电梯有
235#27012元/平米#宝业万华城#浦东 惠南 外环外##房屋户型2室1厅1厨1卫#建筑面积87㎡#房屋朝向南 北#装修情况精装#配备电梯有
274#55432元/平米#利西路280弄#长宁 中山公园 内环内#近2号线中山公园站#房屋户型2室1厅1厨1卫#建筑面积49.43㎡#房屋朝向南#装修情况简装#配备电梯无
475#50484元/平米#三花现代城(二期香梅苑)#宝山 高境 中环至外环#近3号线殷高西路站#房屋户型2室2厅1厨1卫#建筑面积94.09㎡#房屋朝向东#装修情况精装#配备电梯有
199.9#31610元/平米#新凯城香樟苑#松江 泗泾 外环外##房屋户型2室1厅1厨1卫#建筑面积63.24㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
218#15328元/平米#贝港花苑#奉贤 南桥 外环外##房屋户型5室2厅1厨2卫#建筑面积142.23㎡#房屋朝向南#装修情况简装#配备电梯无
463.8#23785元/平米#世纪非凡怡园#宝山 顾村 外环外##房屋户型5室2厅1厨2卫#建筑面积195㎡#房屋朝向南#装修情况精装#配备电梯无
235#32183元/平米#瑞和新苑浦涛路400弄#闵行 浦江 外环外#近浦江线闵瑞路站#房屋户型2室2厅1厨1卫#建筑面积73.02㎡#房屋朝向南 北#装修情况简装#配备电梯无
208#43190元/平米#绿川小区#浦东 北蔡 内环至中环#近13号线陈春路站#房屋户型1室1厅1厨1卫#建筑面积48.16㎡#房屋朝向南#装修情况精装#配备电梯无
340#44684元/平米#保利叶上海(一期)#宝山 顾村 ##房屋户型2室2厅1厨1卫#建筑面积76.09㎡#房屋朝向南#装修情况精装#配备电梯有
313#35134元/平米#华沙二村#浦东 川沙 外环外##房屋户型3室1厅1厨1卫#建筑面积89.09㎡#房屋朝向南#装修情况精装#配备电梯无
236#36247元/平米#泗塘七村#宝山 张庙 中环至外环##房屋户型2室1厅1厨1卫#建筑面积65.11㎡#房屋朝向南 北#装修情况精装#配备电梯无
385#43143元/平米#东方城市绿洲#浦东 川沙 外环外##房屋户型2室2厅1厨1卫#建筑面积89.24㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
295#49167元/平米#由由一村#浦东 北蔡 内环至中环#近7号线杨高南路站#房屋户型2室1厅1厨1卫#建筑面积60㎡#房屋朝向南 北#装修情况精装#配备电梯无
430#40716元/平米#上大阳光乾澄园#宝山 大场镇 中环至外环#近7号线场中路站#房屋户型3室2厅1厨1卫#建筑面积105.61㎡#房屋朝向南 北#装修情况精装#配备电梯无
518#68719元/平米#春申景城湖畔林语#闵行 春申 外环外##房屋户型2室2厅1厨1卫#建筑面积75.38㎡#房屋朝向南#装修情况精装#配备电梯有
800#60025元/平米#万科假日风景(公寓)#闵行 莘庄 外环外##房屋户型3室2厅1厨2卫#建筑面积133.28㎡#房屋朝向南 北#装修情况精装#配备电梯有
237.5#18969元/平米#鸿吉苑#奉贤 西渡 外环外#近5号线南延伸段西渡站#房屋户型3室2厅1厨2卫#建筑面积125.21㎡#房屋朝向南#装修情况简装#配备电梯无
1470#85154元/平米#永新花苑#徐汇 徐家汇 内环内#近1号线徐家汇站#房屋户型3室2厅1厨3卫#建筑面积172.63㎡#房屋朝向南 北#装修情况精装#配备电梯有
398#59886元/平米#静安新城五区#闵行 静安新城 中环至外环#近9号线合川路站#房屋户型2室1厅1厨1卫#建筑面积66.46㎡#房屋朝向南#装修情况精装#配备电梯无
240#59143元/平米#虹景小区#长宁 仙霞 内环至中环#近10号线(新江湾城-虹桥火车站)水城路站#房屋户型1室1厅1厨1卫#建筑面积40.58㎡#房屋朝向南#装修情况精装#配备电梯无
199#42750元/平米#丰庄一村#嘉定 丰庄 中环至外环##房屋户型1室1厅1厨1卫#建筑面积46.55㎡#房屋朝向南#装修情况精装#配备电梯无
305#46751元/平米#星辰园(公寓)#松江 松江大学城 外环外#近9号线松江大学城站#房屋户型2室1厅1厨1卫#建筑面积65.24㎡#房屋朝向南#装修情况精装#配备电梯有
